numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
07577;19960520150000;101610;50;3;40;4.100000;292.450000;279.540000;43;50000;2;1;1;40;3;800;38;20;10;100750;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;2;8;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;19960520150000;mq;100;3;220;5.100000;289.450000;272.750000;32;50000;2;1;1;50;4;1750;34;20;10;91430;85000;14630;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;4;8;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;19960520150000;101980;70;2;280;6.100000;289.450000;280.150000;54;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101280;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;19960520150000;101930;40;3;320;4.100000;288.950000;280.150000;56;30000;2;1;1;75;6;1250;32;20;10;97670;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;5010.000000;mq;mq;mq;6;8;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;19960520150000;101980;70;3;320;3.000000;286.950000;279.040000;59;20000;2;1;1;90;7;1250;35;61;60;97140;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;5;6;1080;5;6;1500;mq;mq;mq;mq;mq;mq;
07630;19960520150000;102000;0;4;300;5.100000;289.850000;280.540000;54;25000;2;1;1;40;3;1250;32;20;10;100180;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;8;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;19960520150000;101600;10;3;260;8.200000;294.650000;280.150000;39;70000;2;1;1;60;5;1250;32;20;10;101510;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;5;8;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;19960520150000;101550;20;3;270;5.100000;294.950000;281.850000;43;30000;2;1;1;25;1;1250;32;20;12;101120;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;8;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;19960520150000;101520;40;3;290;10.800000;291.150000;282.540000;57;30000;2;1;1;0;mq;mq;mq;mq;mq;99920;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2438.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;19960520150000;101130;20;3;220;8.700000;293.540000;281.540000;46;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100830;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;19960520150000;101760;60;3;340;6.100000;293.250000;279.250000;40;50000;2;1;1;50;4;1250;38;20;10;101210;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;1;8;990;3;6;1800;mq;mq;mq;mq;mq;mq;
07761;19960520150000;101710;20;3;230;4.100000;293.450000;288.040000;71;30000;2;1;1;40;3;1250;32;20;10;101600;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;5010.000000;mq;mq;mq;3;8;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;19960520150000;101470;70;3;150;5.100000;294.950000;285.250000;54;15000;1;9;8;50;4;800;38;20;13;101330;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;5050.000000;mq;mq;mq;1;8;780;3;8;990;mq;mq;mq;mq;mq;mq;
61968;19960520150000;101490;mq;mq;60;1.000000;299.540000;296.040000;81;20000;2;1;1;50;4;800;38;20;10;mq;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2438.000000;mq;mq;mq;4;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;19960520150000;101700;mq;mq;190;4.100000;299.350000;294.750000;76;25000;2;1;1;25;2;800;31;20;11;mq;mq;mq;110;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2438.000000;mq;mq;mq;2;8;630;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;19960520150000;101830;mq;mq;270;2.000000;298.250000;292.850000;72;25000;2;1;1;90;2;800;32;20;12;mq;mq;mq;160;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2438.000000;mq;mq;mq;2;8;600;7;0;9000;mq;mq;mq;mq;mq;mq;
61976;19960520150000;101600;mq;mq;120;7.200000;298.040000;293.350000;75;25000;2;1;1;10;1;800;32;20;10;mq;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;2438.000000;mq;mq;mq;1;8;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;19960520150000;101940;mq;mq;120;6.100000;296.040000;293.350000;85;20000;2;1;1;50;4;800;38;20;10;mq;mq;mq;20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;3;8;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;19960520150000;102040;0;4;300;8.200000;287.040000;286.750000;98;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;19960520150000;100350;-200;8;280;10.200000;276.850000;272.850000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98570;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;19960520150000;98200;750;2;220;19.000000;276.950000;272.750000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;1131.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;19960520150000;101440;mq;mq;180;2.000000;299.650000;295.250000;77;30000;2;1;1;60;5;800;32;20;12;mq;mq;mq;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;5;8;630;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;19960520150000;101170;-30;8;100;8.200000;277.350000;275.750000;89;4000;10;2;2;100;8;70;36;61;60;101110;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8;7;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;19960520150000;101610;30;0;70;6.100000;301.150000;295.150000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;19960520150000;101550;40;0;110;5.100000;301.250000;295.450000;71;15000;15;1;1;60;5;800;38;20;12;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4;8;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;19960520150000;101440;60;1;70;6.100000;300.540000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;19960520150000;101510;30;0;70;5.100000;302.540000;296.450000;70;25000;2;1;1;60;5;800;38;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;4;8;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81401;19960520150000;101190;mq;mq;310;2.000000;306.150000;302.040000;79;25000;2;1;1;75;6;800;32;20;10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;6;8;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;19960520150000;101240;mq;mq;70;4.100000;303.150000;295.850000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;19960520150000;101200;mq;mq;40;2.000000;303.040000;297.450000;72;20000;2;1;1;50;3;800;32;23;12;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;8;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;19960520150000;101180;mq;mq;20;2.000000;303.450000;297.350000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100010;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;19960520150000;99290;70;1;130;14.900000;255.150000;249.550000;58;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98720;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;19960520180000;101690;30;3;330;2.000000;284.650000;276.650000;58;30000;2;1;1;90;5;800;38;29;12;100760;mq;mq;mq;279.950000;mq;286.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;2;8;900;4;6;1500;5;3;3000;mq;mq;mq;
07015;19960520180000;101650;20;3;200;2.000000;287.650000;278.150000;53;30000;3;8;6;90;2;1750;32;23;11;101030;mq;mq;mq;280.350000;mq;288.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.800000;mq;mq;mq;mq;mq;2;8;1500;5;3;2400;mq;mq;mq;mq;mq;mq;
07020;19960520180000;101550;-10;8;180;6.100000;284.950000;278.850000;66;30000;2;1;1;25;0;8000;30;20;11;101380;mq;mq;mq;282.650000;mq;286.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;2438.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;19960520180000;101610;0;0;80;2.000000;286.950000;280.250000;64;15000;2;1;1;75;6;800;33;20;10;100810;mq;mq;mq;278.850000;mq;288.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;9;690;5;6;1500;mq;mq;mq;mq;mq;mq;
07037;19960520180000;101670;70;3;290;3.000000;283.850000;280.750000;81;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99840;mq;mq;mq;278.650000;mq;288.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;19960520180000;101560;0;4;220;7.200000;284.850000;280.350000;74;20000;2;1;1;90;7;800;38;61;60;100370;mq;mq;mq;279.650000;mq;286.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;1114.000000;mq;mq;mq;4;8;690;6;6;900;mq;mq;mq;mq;mq;mq;
07117;19960520180000;mq;mq;mq;240;9.200000;287.150000;mq;mq;20000;0;0;0;40;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;288.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;2428.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;19960520180000;101670;100;2;240;6.100000;287.750000;276.540000;47;30000;2;1;1;10;1;1250;32;20;10;101150;mq;mq;mq;281.750000;mq;289.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;1;8;1380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;19960520180000;101600;-10;5;180;5.100000;285.540000;281.250000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99880;mq;mq;mq;277.450000;mq;286.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;19960520180000;101700;70;3;300;5.100000;285.850000;281.950000;77;16000;29;9;8;90;6;800;39;20;13;100620;mq;mq;mq;280.750000;mq;289.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3.000000;mq;4.000000;mq;mq;mq;mq;mq;2;8;600;3;9;900;6;0;7500;mq;mq;mq;
07168;19960520180000;101680;20;3;190;1.000000;290.250000;281.150000;55;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100290;mq;mq;mq;281.150000;mq;291.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;19960520180000;101770;100;3;240;3.000000;287.350000;278.750000;56;20000;1;8;6;75;2;1250;35;28;11;97640;mq;mq;mq;281.250000;mq;289.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;2;6;1290;3;0;6900;mq;mq;mq;mq;mq;mq;
07190;19960520180000;101780;120;3;190;3.000000;287.750000;282.150000;69;20000;1;8;6;60;4;1250;33;20;11;99960;mq;mq;mq;283.040000;mq;290.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;9;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;19960520180000;101850;40;1;250;5.100000;285.850000;280.350000;69;30000;2;1;1;40;3;800;32;20;10;101330;mq;mq;mq;284.040000;mq;286.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;2428.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07222;19960520180000;101840;110;1;260;6.100000;286.250000;279.350000;63;25000;1;8;6;10;1;1250;32;20;10;101530;mq;mq;mq;280.650000;mq;288.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;mq;mq;mq;mq;mq;1;8;1380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07240;19960520180000;101740;70;2;260;2.000000;285.750000;281.850000;77;20000;25;8;6;90;4;1250;33;27;60;100410;mq;mq;mq;279.850000;mq;290.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;0.200000;mq;mq;mq;mq;mq;2;9;1140;3;3;3000;mq;mq;mq;mq;mq;mq;
07255;19960520180000;101840;120;1;180;5.100000;284.850000;282.750000;87;30000;1;8;2;100;5;800;38;23;12;99850;mq;mq;mq;279.150000;mq;290.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;mq;mq;mq;mq;mq;1;8;780;5;6;1380;5;3;3300;mq;mq;mq;
07280;19960520180000;101770;50;2;140;2.000000;287.450000;281.850000;69;30000;2;1;1;75;5;1250;32;20;12;99080;mq;mq;mq;280.250000;mq;289.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;2;8;1200;5;6;1800;5;0;6900;mq;mq;mq;
07299;19960520180000;101800;40;3;100;1.000000;287.950000;277.950000;51;25000;1;8;1;40;1;1250;34;20;12;98600;mq;mq;mq;283.450000;mq;289.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.000000;mq;1.000000;mq;mq;mq;mq;mq;2;8;1290;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;19960520180000;101970;60;1;260;5.100000;287.040000;281.850000;71;25000;2;1;1;40;3;800;31;20;10;101690;mq;mq;mq;283.850000;mq;288.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;2438.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;19960520180000;101830;50;3;270;4.100000;287.040000;280.350000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100390;mq;mq;mq;279.350000;mq;289.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07434;19960520180000;101870;80;1;250;2.000000;285.450000;280.750000;73;40000;1;8;6;40;2;800;38;23;12;97130;mq;mq;mq;279.750000;mq;286.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;mq;0.400000;mq;mq;mq;mq;mq;1;8;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07460;19960520180000;101790;120;1;230;1.000000;287.650000;279.950000;60;20000;1;8;6;60;3;1250;38;23;10;97920;mq;mq;mq;280.540000;mq;289.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;2;8;1200;3;6;1500;mq;mq;mq;mq;mq;mq;
07471;19960520180000;mq;130;3;230;4.100000;284.650000;278.750000;67;55000;2;1;1;60;5;1250;38;20;10;92250;85000;14830;mq;275.850000;mq;288.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;3;8;1290;3;6;1500;mq;mq;mq;mq;mq;mq;
07481;19960520180000;101740;60;3;80;2.000000;290.540000;277.150000;41;40000;1;8;6;10;1;1250;38;20;11;98930;mq;mq;mq;281.850000;mq;291.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;1;8;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;19960520180000;101980;60;1;250;5.100000;289.040000;279.750000;54;15000;2;1;1;40;3;1250;38;20;10;101250;mq;mq;mq;281.350000;mq;291.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;3;8;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;19960520180000;102030;30;3;270;1.000000;286.650000;282.750000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;98900;mq;mq;mq;282.450000;mq;290.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;mq;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;19960520180000;101900;90;3;280;6.100000;285.540000;279.150000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;93650;mq;mq;mq;279.250000;mq;287.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;19960520180000;101680;70;3;20;3.000000;291.450000;279.350000;45;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100820;mq;mq;mq;283.350000;mq;293.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;19960520180000;mq;130;3;230;3.000000;287.150000;275.150000;44;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91560;85000;14700;mq;279.650000;mq;289.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;19960520180000;101990;10;3;270;4.100000;290.350000;277.650000;43;50000;2;1;1;0;mq;mq;mq;mq;mq;101290;mq;mq;mq;283.040000;mq;291.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;19960520180000;102030;80;2;300;3.000000;287.950000;280.250000;60;30000;2;1;1;90;7;1750;34;20;10;97750;mq;mq;mq;281.150000;mq;289.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;5010.000000;mq;mq;mq;6;6;1500;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;19960520180000;102070;80;3;180;1.000000;285.950000;283.150000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;97220;mq;mq;mq;279.850000;mq;289.350000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;19960520180000;102050;50;3;320;6.100000;289.750000;280.650000;55;20000;2;1;1;40;3;1250;38;20;10;100230;mq;mq;mq;282.250000;mq;290.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;2;8;1380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;19960520180000;101710;110;3;280;6.100000;294.350000;278.650000;36;50000;2;1;1;10;1;1250;35;20;10;101620;mq;mq;mq;285.350000;mq;295.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;6;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;19960520180000;101640;90;3;260;8.200000;293.350000;282.650000;50;30000;2;1;1;25;1;1250;32;20;12;101210;mq;mq;mq;288.150000;mq;295.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;8;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;19960520180000;101640;120;3;290;10.800000;290.650000;282.040000;57;30000;2;1;1;0;mq;mq;mq;mq;mq;100040;mq;mq;mq;287.350000;mq;292.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;1018.000000;1120.000000;2438.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;19960520180000;101260;120;3;220;8.700000;292.250000;286.450000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100950;mq;mq;mq;286.150000;mq;294.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07747;19960520180000;101920;150;3;330;6.100000;291.450000;279.350000;45;30000;2;1;1;75;6;800;38;20;10;101360;mq;mq;mq;284.750000;mq;293.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;1;8;780;6;6;1500;mq;mq;mq;mq;mq;mq;
07761;19960520180000;101880;170;3;230;3.000000;291.450000;286.950000;75;20000;2;1;1;25;2;800;32;20;10;101770;mq;mq;mq;289.450000;mq;294.540000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;5010.000000;mq;mq;mq;2;8;690;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;19960520180000;101670;200;2;190;1.000000;292.750000;287.950000;74;20000;1;9;8;10;1;1250;31;20;10;101530;mq;mq;mq;290.350000;mq;296.040000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.400000;mq;5050.000000;mq;mq;mq;1;8;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;19960520180000;101600;mq;mq;110;2.000000;298.150000;294.250000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101550;mq;mq;20;mq;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;19960520180000;101800;mq;mq;190;6.100000;299.350000;293.850000;72;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101690;mq;mq;80;mq;mq;302.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
